temperature_2m_mean,precipitation_sum,date,city,year,month,season
5.4,1.3,2021-04-30,manchester,2021,4,Spring
6.6,1.6,2021-05-01,manchester,2021,5,Spring
6.7,1.3,2021-05-02,manchester,2021,5,Spring
7.3,22.4,2021-05-03,manchester,2021,5,Spring
6.4,4.9,2021-05-04,manchester,2021,5,Spring
5.6,0.7,2021-05-05,manchester,2021,5,Spring
5.5,2.7,2021-05-06,manchester,2021,5,Spring
7.0,1.6,2021-05-07,manchester,2021,5,Spring
9.6,17.2,2021-05-08,manchester,2021,5,Spring
12.7,2.2,2021-05-09,manchester,2021,5,Spring
11.4,3.8,2021-05-10,manchester,2021,5,Spring
9.7,6.0,2021-05-11,manchester,2021,5,Spring
9.9,3.6,2021-05-12,manchester,2021,5,Spring
11.3,1.0,2021-05-13,manchester,2021,5,Spring
10.1,0.2,2021-05-14,manchester,2021,5,Spring
9.9,5.7,2021-05-15,manchester,2021,5,Spring
10.3,6.6,2021-05-16,manchester,2021,5,Spring
9.6,8.9,2021-05-17,manchester,2021,5,Spring
10.0,1.3,2021-05-18,manchester,2021,5,Spring
9.8,3.1,2021-05-19,manchester,2021,5,Spring
9.2,8.9,2021-05-20,manchester,2021,5,Spring
10.4,16.3,2021-05-21,manchester,2021,5,Spring
8.2,1.5,2021-05-22,manchester,2021,5,Spring
8.6,7.4,2021-05-23,manchester,2021,5,Spring
8.9,2.3,2021-05-24,manchester,2021,5,Spring
9.9,3.5,2021-05-25,manchester,2021,5,Spring
9.5,1.3,2021-05-26,manchester,2021,5,Spring
11.8,0.1,2021-05-27,manchester,2021,5,Spring
13.3,0.4,2021-05-28,manchester,2021,5,Spring
14.2,0.6,2021-05-29,manchester,2021,5,Spring
14.6,0.0,2021-05-30,manchester,2021,5,Spring
14.8,0.0,2021-05-31,manchester,2021,5,Spring
17.9,0.0,2021-06-01,manchester,2021,6,Summer
17.8,0.0,2021-06-02,manchester,2021,6,Summer
16.3,3.7,2021-06-03,manchester,2021,6,Summer
14.0,0.0,2021-06-04,manchester,2021,6,Summer
15.1,0.0,2021-06-05,manchester,2021,6,Summer
15.3,0.6,2021-06-06,manchester,2021,6,Summer
16.0,6.3,2021-06-07,manchester,2021,6,Summer
16.0,0.0,2021-06-08,manchester,2021,6,Summer
17.6,0.1,2021-06-09,manchester,2021,6,Summer
18.7,0.7,2021-06-10,manchester,2021,6,Summer
16.4,0.7,2021-06-11,manchester,2021,6,Summer
14.3,0.0,2021-06-12,manchester,2021,6,Summer
17.9,0.2,2021-06-13,manchester,2021,6,Summer
15.1,1.7,2021-06-14,manchester,2021,6,Summer
15.3,0.0,2021-06-15,manchester,2021,6,Summer
17.1,0.2,2021-06-16,manchester,2021,6,Summer
15.7,1.1,2021-06-17,manchester,2021,6,Summer
14.3,0.0,2021-06-18,manchester,2021,6,Summer
14.8,0.3,2021-06-19,manchester,2021,6,Summer
13.1,3.6,2021-06-20,manchester,2021,6,Summer
12.2,0.4,2021-06-21,manchester,2021,6,Summer
12.6,0.0,2021-06-22,manchester,2021,6,Summer
12.6,0.1,2021-06-23,manchester,2021,6,Summer
15.8,8.7,2021-06-24,manchester,2021,6,Summer
13.1,4.9,2021-06-25,manchester,2021,6,Summer
15.1,0.0,2021-06-26,manchester,2021,6,Summer
15.8,0.0,2021-06-27,manchester,2021,6,Summer
16.0,1.5,2021-06-28,manchester,2021,6,Summer
17.6,0.9,2021-06-29,manchester,2021,6,Summer
15.7,0.6,2021-06-30,manchester,2021,6,Summer
16.5,0.0,2021-07-01,manchester,2021,7,Summer
16.2,0.0,2021-07-02,manchester,2021,7,Summer
17.2,7.6,2021-07-03,manchester,2021,7,Summer
16.4,12.6,2021-07-04,manchester,2021,7,Summer
15.1,10.8,2021-07-05,manchester,2021,7,Summer
14.1,20.3,2021-07-06,manchester,2021,7,Summer
15.7,2.5,2021-07-07,manchester,2021,7,Summer
15.5,1.5,2021-07-08,manchester,2021,7,Summer
16.1,0.0,2021-07-09,manchester,2021,7,Summer
17.4,5.3,2021-07-10,manchester,2021,7,Summer
16.8,1.2,2021-07-11,manchester,2021,7,Summer
15.9,9.4,2021-07-12,manchester,2021,7,Summer
17.5,1.4,2021-07-13,manchester,2021,7,Summer
16.8,0.0,2021-07-14,manchester,2021,7,Summer
18.0,0.0,2021-07-15,manchester,2021,7,Summer
18.4,0.0,2021-07-16,manchester,2021,7,Summer
20.1,0.0,2021-07-17,manchester,2021,7,Summer
20.3,0.0,2021-07-18,manchester,2021,7,Summer
20.4,0.4,2021-07-19,manchester,2021,7,Summer
20.7,0.0,2021-07-20,manchester,2021,7,Summer
21.4,0.2,2021-07-21,manchester,2021,7,Summer
22.3,0.0,2021-07-22,manchester,2021,7,Summer
19.5,0.0,2021-07-23,manchester,2021,7,Summer
17.1,0.0,2021-07-24,manchester,2021,7,Summer
17.9,0.0,2021-07-25,manchester,2021,7,Summer
18.2,0.1,2021-07-26,manchester,2021,7,Summer
16.5,3.2,2021-07-27,manchester,2021,7,Summer
14.9,14.4,2021-07-28,manchester,2021,7,Summer
14.1,2.2,2021-07-29,manchester,2021,7,Summer
14.2,12.9,2021-07-30,manchester,2021,7,Summer
15.3,2.4,2021-07-31,manchester,2021,7,Summer
15.1,1.2,2021-08-01,manchester,2021,8,Summer
14.2,0.3,2021-08-02,manchester,2021,8,Summer
14.2,0.1,2021-08-03,manchester,2021,8,Summer
16.0,1.5,2021-08-04,manchester,2021,8,Summer
16.0,5.2,2021-08-05,manchester,2021,8,Summer
15.7,13.5,2021-08-06,manchester,2021,8,Summer
14.6,14.1,2021-08-07,manchester,2021,8,Summer
15.1,15.6,2021-08-08,manchester,2021,8,Summer
15.1,2.1,2021-08-09,manchester,2021,8,Summer
15.8,4.8,2021-08-10,manchester,2021,8,Summer
16.5,2.7,2021-08-11,manchester,2021,8,Summer
15.7,0.1,2021-08-12,manchester,2021,8,Summer
16.0,0.1,2021-08-13,manchester,2021,8,Summer
15.0,2.1,2021-08-14,manchester,2021,8,Summer
15.7,5.0,2021-08-15,manchester,2021,8,Summer
14.4,2.0,2021-08-16,manchester,2021,8,Summer
15.1,3.0,2021-08-17,manchester,2021,8,Summer
15.2,1.1,2021-08-18,manchester,2021,8,Summer
15.9,3.0,2021-08-19,manchester,2021,8,Summer
17.4,0.4,2021-08-20,manchester,2021,8,Summer
16.8,8.9,2021-08-21,manchester,2021,8,Summer
16.7,2.7,2021-08-22,manchester,2021,8,Summer
16.8,0.1,2021-08-23,manchester,2021,8,Summer
15.6,0.0,2021-08-24,manchester,2021,8,Summer
16.2,0.0,2021-08-25,manchester,2021,8,Summer
15.3,0.0,2021-08-26,manchester,2021,8,Summer
13.5,0.1,2021-08-27,manchester,2021,8,Summer
14.5,0.0,2021-08-28,manchester,2021,8,Summer
14.2,0.0,2021-08-29,manchester,2021,8,Summer
14.4,0.0,2021-08-30,manchester,2021,8,Summer
14.1,0.0,2021-08-31,manchester,2021,8,Summer
14.1,0.2,2021-09-01,manchester,2021,9,Autumn
14.9,0.0,2021-09-02,manchester,2021,9,Autumn
14.5,0.1,2021-09-03,manchester,2021,9,Autumn
14.9,0.2,2021-09-04,manchester,2021,9,Autumn
17.4,0.2,2021-09-05,manchester,2021,9,Autumn
18.4,0.5,2021-09-06,manchester,2021,9,Autumn
19.9,0.0,2021-09-07,manchester,2021,9,Autumn
21.6,0.0,2021-09-08,manchester,2021,9,Autumn
19.2,1.4,2021-09-09,manchester,2021,9,Autumn
17.8,6.2,2021-09-10,manchester,2021,9,Autumn
16.3,0.6,2021-09-11,manchester,2021,9,Autumn
14.3,2.7,2021-09-12,manchester,2021,9,Autumn
14.5,2.4,2021-09-13,manchester,2021,9,Autumn
14.5,3.0,2021-09-14,manchester,2021,9,Autumn
14.1,0.0,2021-09-15,manchester,2021,9,Autumn
15.0,0.5,2021-09-16,manchester,2021,9,Autumn
15.3,0.0,2021-09-17,manchester,2021,9,Autumn
17.0,0.0,2021-09-18,manchester,2021,9,Autumn
14.6,2.8,2021-09-19,manchester,2021,9,Autumn
13.3,0.0,2021-09-20,manchester,2021,9,Autumn
14.6,0.0,2021-09-21,manchester,2021,9,Autumn
14.2,0.0,2021-09-22,manchester,2021,9,Autumn
15.3,0.6,2021-09-23,manchester,2021,9,Autumn
16.1,0.4,2021-09-24,manchester,2021,9,Autumn
17.2,0.4,2021-09-25,manchester,2021,9,Autumn
16.6,0.2,2021-09-26,manchester,2021,9,Autumn
13.7,19.3,2021-09-27,manchester,2021,9,Autumn
11.3,13.5,2021-09-28,manchester,2021,9,Autumn
9.7,3.5,2021-09-29,manchester,2021,9,Autumn
12.4,12.6,2021-09-30,manchester,2021,9,Autumn
12.1,8.3,2021-10-01,manchester,2021,10,Autumn
10.3,10.5,2021-10-02,manchester,2021,10,Autumn
10.4,2.4,2021-10-03,manchester,2021,10,Autumn
10.8,4.5,2021-10-04,manchester,2021,10,Autumn
10.6,6.8,2021-10-05,manchester,2021,10,Autumn
12.0,0.2,2021-10-06,manchester,2021,10,Autumn
16.0,0.2,2021-10-07,manchester,2021,10,Autumn
15.3,0.0,2021-10-08,manchester,2021,10,Autumn
14.2,2.4,2021-10-09,manchester,2021,10,Autumn
12.8,0.2,2021-10-10,manchester,2021,10,Autumn
11.5,0.2,2021-10-11,manchester,2021,10,Autumn
12.6,1.6,2021-10-12,manchester,2021,10,Autumn
12.3,0.4,2021-10-13,manchester,2021,10,Autumn
12.4,1.7,2021-10-14,manchester,2021,10,Autumn
10.1,0.6,2021-10-15,manchester,2021,10,Autumn
10.0,0.4,2021-10-16,manchester,2021,10,Autumn
13.2,2.5,2021-10-17,manchester,2021,10,Autumn
13.8,1.8,2021-10-18,manchester,2021,10,Autumn
16.1,7.0,2021-10-19,manchester,2021,10,Autumn
11.2,2.6,2021-10-20,manchester,2021,10,Autumn
8.4,0.7,2021-10-21,manchester,2021,10,Autumn
9.7,2.6,2021-10-22,manchester,2021,10,Autumn
10.1,0.4,2021-10-23,manchester,2021,10,Autumn
11.4,2.3,2021-10-24,manchester,2021,10,Autumn
10.4,1.1,2021-10-25,manchester,2021,10,Autumn
12.2,1.7,2021-10-26,manchester,2021,10,Autumn
15.4,0.3,2021-10-27,manchester,2021,10,Autumn
14.4,12.0,2021-10-28,manchester,2021,10,Autumn
11.5,12.7,2021-10-29,manchester,2021,10,Autumn
9.6,9.3,2021-10-30,manchester,2021,10,Autumn
9.5,19.5,2021-10-31,manchester,2021,10,Autumn
8.1,20.0,2021-11-01,manchester,2021,11,Autumn
6.2,3.5,2021-11-02,manchester,2021,11,Autumn
5.2,0.5,2021-11-03,manchester,2021,11,Autumn
4.0,0.0,2021-11-04,manchester,2021,11,Autumn
5.5,3.9,2021-11-05,manchester,2021,11,Autumn
10.5,2.9,2021-11-06,manchester,2021,11,Autumn
10.0,0.0,2021-11-07,manchester,2021,11,Autumn
9.1,0.5,2021-11-08,manchester,2021,11,Autumn
12.8,1.5,2021-11-09,manchester,2021,11,Autumn
10.1,2.2,2021-11-10,manchester,2021,11,Autumn
9.4,0.4,2021-11-11,manchester,2021,11,Autumn
11.2,4.8,2021-11-12,manchester,2021,11,Autumn
9.7,0.0,2021-11-13,manchester,2021,11,Autumn
6.8,0.0,2021-11-14,manchester,2021,11,Autumn
8.0,0.2,2021-11-15,manchester,2021,11,Autumn
9.4,1.1,2021-11-16,manchester,2021,11,Autumn
8.9,3.0,2021-11-17,manchester,2021,11,Autumn
11.9,1.5,2021-11-18,manchester,2021,11,Autumn
11.2,1.0,2021-11-19,manchester,2021,11,Autumn
9.4,0.2,2021-11-20,manchester,2021,11,Autumn
4.0,0.0,2021-11-21,manchester,2021,11,Autumn
2.6,0.0,2021-11-22,manchester,2021,11,Autumn
4.6,0.0,2021-11-23,manchester,2021,11,Autumn
6.7,0.1,2021-11-24,manchester,2021,11,Autumn
2.3,0.1,2021-11-25,manchester,2021,11,Autumn
5.6,16.4,2021-11-26,manchester,2021,11,Autumn
2.1,8.4,2021-11-27,manchester,2021,11,Autumn
-1.2,2.4,2021-11-28,manchester,2021,11,Autumn
-0.2,0.7,2021-11-29,manchester,2021,11,Autumn
9.3,8.0,2021-11-30,manchester,2021,11,Autumn
5.4,4.0,2021-12-01,manchester,2021,12,Winter
1.2,1.1,2021-12-02,manchester,2021,12,Winter
5.4,3.6,2021-12-03,manchester,2021,12,Winter
5.0,15.9,2021-12-04,manchester,2021,12,Winter
4.9,2.0,2021-12-05,manchester,2021,12,Winter
2.8,14.3,2021-12-06,manchester,2021,12,Winter
4.1,7.9,2021-12-07,manchester,2021,12,Winter
5.0,14.2,2021-12-08,manchester,2021,12,Winter
6.1,7.3,2021-12-09,manchester,2021,12,Winter
4.4,0.2,2021-12-10,manchester,2021,12,Winter
5.5,4.7,2021-12-11,manchester,2021,12,Winter
11.1,5.5,2021-12-12,manchester,2021,12,Winter
8.6,7.4,2021-12-13,manchester,2021,12,Winter
6.5,0.6,2021-12-14,manchester,2021,12,Winter
8.1,0.0,2021-12-15,manchester,2021,12,Winter
7.6,0.0,2021-12-16,manchester,2021,12,Winter
5.2,0.0,2021-12-17,manchester,2021,12,Winter
5.3,0.0,2021-12-18,manchester,2021,12,Winter
2.9,0.0,2021-12-19,manchester,2021,12,Winter
4.0,0.0,2021-12-20,manchester,2021,12,Winter
1.4,0.0,2021-12-21,manchester,2021,12,Winter
1.6,2.7,2021-12-22,manchester,2021,12,Winter
6.2,2.3,2021-12-23,manchester,2021,12,Winter
7.3,4.6,2021-12-24,manchester,2021,12,Winter
4.3,2.7,2021-12-25,manchester,2021,12,Winter
4.4,11.4,2021-12-26,manchester,2021,12,Winter
6.8,0.2,2021-12-27,manchester,2021,12,Winter
7.6,3.3,2021-12-28,manchester,2021,12,Winter
8.4,3.6,2021-12-29,manchester,2021,12,Winter
12.8,11.6,2021-12-30,manchester,2021,12,Winter
12.8,4.2,2021-12-31,manchester,2021,12,Winter
12.5,1.4,2022-01-01,manchester,2022,1,Winter
9.3,9.8,2022-01-02,manchester,2022,1,Winter
7.5,3.8,2022-01-03,manchester,2022,1,Winter
2.8,2.1,2022-01-04,manchester,2022,1,Winter
2.3,0.0,2022-01-05,manchester,2022,1,Winter
2.0,2.9,2022-01-06,manchester,2022,1,Winter
1.7,15.2,2022-01-07,manchester,2022,1,Winter
4.7,8.9,2022-01-08,manchester,2022,1,Winter
4.6,3.8,2022-01-09,manchester,2022,1,Winter
6.9,1.0,2022-01-10,manchester,2022,1,Winter
6.1,2.6,2022-01-11,manchester,2022,1,Winter
3.2,0.0,2022-01-12,manchester,2022,1,Winter
1.9,0.0,2022-01-13,manchester,2022,1,Winter
2.3,0.0,2022-01-14,manchester,2022,1,Winter
1.8,0.2,2022-01-15,manchester,2022,1,Winter
3.3,0.6,2022-01-16,manchester,2022,1,Winter
2.8,0.0,2022-01-17,manchester,2022,1,Winter
2.1,0.0,2022-01-18,manchester,2022,1,Winter
5.3,0.8,2022-01-19,manchester,2022,1,Winter
0.5,0.0,2022-01-20,manchester,2022,1,Winter
2.3,0.0,2022-01-21,manchester,2022,1,Winter
5.5,0.2,2022-01-22,manchester,2022,1,Winter
4.4,0.0,2022-01-23,manchester,2022,1,Winter
1.5,0.0,2022-01-24,manchester,2022,1,Winter
1.9,0.0,2022-01-25,manchester,2022,1,Winter
6.1,0.0,2022-01-26,manchester,2022,1,Winter
7.9,1.8,2022-01-27,manchester,2022,1,Winter
6.4,0.8,2022-01-28,manchester,2022,1,Winter
9.0,1.4,2022-01-29,manchester,2022,1,Winter
4.4,3.1,2022-01-30,manchester,2022,1,Winter
5.9,1.0,2022-01-31,manchester,2022,1,Winter
9.3,2.1,2022-02-01,manchester,2022,2,Winter
8.9,2.0,2022-02-02,manchester,2022,2,Winter
8.7,0.6,2022-02-03,manchester,2022,2,Winter
4.4,14.2,2022-02-04,manchester,2022,2,Winter
6.0,9.5,2022-02-05,manchester,2022,2,Winter
6.1,15.4,2022-02-06,manchester,2022,2,Winter
5.6,2.9,2022-02-07,manchester,2022,2,Winter
10.5,3.4,2022-02-08,manchester,2022,2,Winter
7.5,6.1,2022-02-09,manchester,2022,2,Winter
4.5,2.2,2022-02-10,manchester,2022,2,Winter
3.5,0.3,2022-02-11,manchester,2022,2,Winter
5.9,11.5,2022-02-12,manchester,2022,2,Winter
8.2,4.9,2022-02-13,manchester,2022,2,Winter
5.8,4.3,2022-02-14,manchester,2022,2,Winter
6.0,4.8,2022-02-15,manchester,2022,2,Winter
10.4,10.3,2022-02-16,manchester,2022,2,Winter
5.7,2.6,2022-02-17,manchester,2022,2,Winter
5.1,16.4,2022-02-18,manchester,2022,2,Winter
2.7,7.3,2022-02-19,manchester,2022,2,Winter
8.0,28.2,2022-02-20,manchester,2022,2,Winter
6.1,2.7,2022-02-21,manchester,2022,2,Winter
7.9,2.7,2022-02-22,manchester,2022,2,Winter
7.2,4.0,2022-02-23,manchester,2022,2,Winter
3.9,9.9,2022-02-24,manchester,2022,2,Winter
5.1,2.8,2022-02-25,manchester,2022,2,Winter
5.7,0.0,2022-02-26,manchester,2022,2,Winter
5.5,0.0,2022-02-27,manchester,2022,2,Winter
7.5,13.1,2022-02-28,manchester,2022,2,Winter
5.1,0.0,2022-03-01,manchester,2022,3,Spring
6.3,1.5,2022-03-02,manchester,2022,3,Spring
7.0,10.7,2022-03-03,manchester,2022,3,Spring
5.6,5.9,2022-03-04,manchester,2022,3,Spring
3.6,0.2,2022-03-05,manchester,2022,3,Spring
3.8,0.0,2022-03-06,manchester,2022,3,Spring
2.6,0.0,2022-03-07,manchester,2022,3,Spring
5.5,0.0,2022-03-08,manchester,2022,3,Spring
9.1,0.0,2022-03-09,manchester,2022,3,Spring
10.6,0.5,2022-03-10,manchester,2022,3,Spring
9.9,4.7,2022-03-11,manchester,2022,3,Spring
8.8,4.6,2022-03-12,manchester,2022,3,Spring
9.0,5.0,2022-03-13,manchester,2022,3,Spring
6.3,0.4,2022-03-14,manchester,2022,3,Spring
7.1,0.0,2022-03-15,manchester,2022,3,Spring
7.2,5.6,2022-03-16,manchester,2022,3,Spring
5.9,0.4,2022-03-17,manchester,2022,3,Spring
8.3,0.0,2022-03-18,manchester,2022,3,Spring
9.0,0.0,2022-03-19,manchester,2022,3,Spring
6.2,0.0,2022-03-20,manchester,2022,3,Spring
6.1,0.2,2022-03-21,manchester,2022,3,Spring
11.2,0.9,2022-03-22,manchester,2022,3,Spring
10.9,0.0,2022-03-23,manchester,2022,3,Spring
10.6,0.0,2022-03-24,manchester,2022,3,Spring
10.8,0.0,2022-03-25,manchester,2022,3,Spring
10.7,0.0,2022-03-26,manchester,2022,3,Spring
9.5,0.0,2022-03-27,manchester,2022,3,Spring
9.9,0.0,2022-03-28,manchester,2022,3,Spring
8.7,2.1,2022-03-29,manchester,2022,3,Spring
4.2,1.7,2022-03-30,manchester,2022,3,Spring
2.6,0.1,2022-03-31,manchester,2022,3,Spring
3.2,1.8,2022-04-01,manchester,2022,4,Spring
3.1,0.3,2022-04-02,manchester,2022,4,Spring
3.8,0.8,2022-04-03,manchester,2022,4,Spring
9.5,5.1,2022-04-04,manchester,2022,4,Spring
9.9,3.8,2022-04-05,manchester,2022,4,Spring
8.9,6.5,2022-04-06,manchester,2022,4,Spring
5.9,12.8,2022-04-07,manchester,2022,4,Spring
4.2,1.5,2022-04-08,manchester,2022,4,Spring
3.9,1.4,2022-04-09,manchester,2022,4,Spring
5.4,0.1,2022-04-10,manchester,2022,4,Spring
9.8,3.9,2022-04-11,manchester,2022,4,Spring
11.4,3.4,2022-04-12,manchester,2022,4,Spring
11.0,1.8,2022-04-13,manchester,2022,4,Spring
10.1,0.0,2022-04-14,manchester,2022,4,Spring
13.3,0.0,2022-04-15,manchester,2022,4,Spring
13.6,0.0,2022-04-16,manchester,2022,4,Spring
14.1,1.8,2022-04-17,manchester,2022,4,Spring
10.1,1.5,2022-04-18,manchester,2022,4,Spring
9.2,0.1,2022-04-19,manchester,2022,4,Spring
10.7,0.0,2022-04-20,manchester,2022,4,Spring
10.8,0.0,2022-04-21,manchester,2022,4,Spring
10.5,0.0,2022-04-22,manchester,2022,4,Spring
10.6,0.4,2022-04-23,manchester,2022,4,Spring
10.2,0.0,2022-04-24,manchester,2022,4,Spring
8.6,0.4,2022-04-25,manchester,2022,4,Spring
9.2,0.0,2022-04-26,manchester,2022,4,Spring
8.1,0.0,2022-04-27,manchester,2022,4,Spring
7.6,0.4,2022-04-28,manchester,2022,4,Spring
9.1,0.0,2022-04-29,manchester,2022,4,Spring
9.7,1.6,2022-04-30,manchester,2022,4,Spring
10.9,1.9,2022-05-01,manchester,2022,5,Spring
11.9,0.9,2022-05-02,manchester,2022,5,Spring
11.0,2.4,2022-05-03,manchester,2022,5,Spring
10.9,5.9,2022-05-04,manchester,2022,5,Spring
12.4,0.0,2022-05-05,manchester,2022,5,Spring
12.5,6.0,2022-05-06,manchester,2022,5,Spring
12.0,0.1,2022-05-07,manchester,2022,5,Spring
12.9,0.0,2022-05-08,manchester,2022,5,Spring
14.3,0.0,2022-05-09,manchester,2022,5,Spring
14.2,2.3,2022-05-10,manchester,2022,5,Spring
11.3,7.5,2022-05-11,manchester,2022,5,Spring
11.1,2.6,2022-05-12,manchester,2022,5,Spring
13.3,0.1,2022-05-13,manchester,2022,5,Spring
14.0,0.1,2022-05-14,manchester,2022,5,Spring
16.2,0.6,2022-05-15,manchester,2022,5,Spring
15.3,12.5,2022-05-16,manchester,2022,5,Spring
16.3,2.0,2022-05-17,manchester,2022,5,Spring
14.9,3.3,2022-05-18,manchester,2022,5,Spring
13.4,0.1,2022-05-19,manchester,2022,5,Spring
12.3,11.8,2022-05-20,manchester,2022,5,Spring
12.8,0.3,2022-05-21,manchester,2022,5,Spring
14.5,1.6,2022-05-22,manchester,2022,5,Spring
12.0,1.5,2022-05-23,manchester,2022,5,Spring
11.2,1.1,2022-05-24,manchester,2022,5,Spring
12.7,2.0,2022-05-25,manchester,2022,5,Spring
13.3,3.6,2022-05-26,manchester,2022,5,Spring
11.1,1.0,2022-05-27,manchester,2022,5,Spring
11.6,0.5,2022-05-28,manchester,2022,5,Spring
10.8,0.8,2022-05-29,manchester,2022,5,Spring
9.3,1.5,2022-05-30,manchester,2022,5,Spring
10.4,7.2,2022-05-31,manchester,2022,5,Spring
11.5,0.6,2022-06-01,manchester,2022,6,Summer
13.3,0.2,2022-06-02,manchester,2022,6,Summer
14.1,0.9,2022-06-03,manchester,2022,6,Summer
12.3,0.0,2022-06-04,manchester,2022,6,Summer
10.8,7.7,2022-06-05,manchester,2022,6,Summer
11.8,1.5,2022-06-06,manchester,2022,6,Summer
14.9,3.4,2022-06-07,manchester,2022,6,Summer
14.9,15.2,2022-06-08,manchester,2022,6,Summer
14.1,1.1,2022-06-09,manchester,2022,6,Summer
15.8,0.1,2022-06-10,manchester,2022,6,Summer
15.0,0.7,2022-06-11,manchester,2022,6,Summer
13.4,1.8,2022-06-12,manchester,2022,6,Summer
13.0,0.9,2022-06-13,manchester,2022,6,Summer
13.7,0.0,2022-06-14,manchester,2022,6,Summer
14.8,0.0,2022-06-15,manchester,2022,6,Summer
17.1,0.0,2022-06-16,manchester,2022,6,Summer
19.8,0.1,2022-06-17,manchester,2022,6,Summer
13.8,0.4,2022-06-18,manchester,2022,6,Summer
13.6,0.5,2022-06-19,manchester,2022,6,Summer
14.1,0.0,2022-06-20,manchester,2022,6,Summer
16.0,0.0,2022-06-21,manchester,2022,6,Summer
17.0,0.0,2022-06-22,manchester,2022,6,Summer
19.0,4.2,2022-06-23,manchester,2022,6,Summer
17.8,1.2,2022-06-24,manchester,2022,6,Summer
15.6,1.3,2022-06-25,manchester,2022,6,Summer
15.6,0.1,2022-06-26,manchester,2022,6,Summer
13.6,5.9,2022-06-27,manchester,2022,6,Summer
14.9,3.0,2022-06-28,manchester,2022,6,Summer
16.0,4.7,2022-06-29,manchester,2022,6,Summer
14.7,2.2,2022-06-30,manchester,2022,6,Summer
14.2,11.4,2022-07-01,manchester,2022,7,Summer
14.7,11.8,2022-07-02,manchester,2022,7,Summer
13.3,2.6,2022-07-03,manchester,2022,7,Summer
14.2,3.4,2022-07-04,manchester,2022,7,Summer
14.8,0.7,2022-07-05,manchester,2022,7,Summer
16.0,2.1,2022-07-06,manchester,2022,7,Summer
16.5,0.0,2022-07-07,manchester,2022,7,Summer
16.9,0.2,2022-07-08,manchester,2022,7,Summer
16.6,0.1,2022-07-09,manchester,2022,7,Summer
18.1,0.0,2022-07-10,manchester,2022,7,Summer
21.0,0.0,2022-07-11,manchester,2022,7,Summer
20.8,0.0,2022-07-12,manchester,2022,7,Summer
16.4,0.0,2022-07-13,manchester,2022,7,Summer
14.9,0.4,2022-07-14,manchester,2022,7,Summer
14.7,1.6,2022-07-15,manchester,2022,7,Summer
16.9,0.0,2022-07-16,manchester,2022,7,Summer
22.2,1.3,2022-07-17,manchester,2022,7,Summer
25.2,0.0,2022-07-18,manchester,2022,7,Summer
26.6,0.1,2022-07-19,manchester,2022,7,Summer
19.3,1.4,2022-07-20,manchester,2022,7,Summer
16.1,4.9,2022-07-21,manchester,2022,7,Summer
16.2,8.6,2022-07-22,manchester,2022,7,Summer
17.5,1.5,2022-07-23,manchester,2022,7,Summer
19.5,3.6,2022-07-24,manchester,2022,7,Summer
16.1,5.5,2022-07-25,manchester,2022,7,Summer
14.8,3.3,2022-07-26,manchester,2022,7,Summer
15.4,1.9,2022-07-27,manchester,2022,7,Summer
16.5,1.9,2022-07-28,manchester,2022,7,Summer
17.1,8.4,2022-07-29,manchester,2022,7,Summer
18.0,6.0,2022-07-30,manchester,2022,7,Summer
16.9,3.9,2022-07-31,manchester,2022,7,Summer
16.3,5.0,2022-08-01,manchester,2022,8,Summer
20.7,5.4,2022-08-02,manchester,2022,8,Summer
19.0,0.8,2022-08-03,manchester,2022,8,Summer
15.1,1.5,2022-08-04,manchester,2022,8,Summer
13.4,1.6,2022-08-05,manchester,2022,8,Summer
14.2,0.4,2022-08-06,manchester,2022,8,Summer
15.5,0.0,2022-08-07,manchester,2022,8,Summer
16.6,0.0,2022-08-08,manchester,2022,8,Summer
16.7,0.0,2022-08-09,manchester,2022,8,Summer
20.4,0.0,2022-08-10,manchester,2022,8,Summer
21.7,0.0,2022-08-11,manchester,2022,8,Summer
22.6,0.0,2022-08-12,manchester,2022,8,Summer
23.0,0.0,2022-08-13,manchester,2022,8,Summer
23.9,0.0,2022-08-14,manchester,2022,8,Summer
19.4,2.3,2022-08-15,manchester,2022,8,Summer
17.5,13.1,2022-08-16,manchester,2022,8,Summer
16.2,3.4,2022-08-17,manchester,2022,8,Summer
17.8,2.3,2022-08-18,manchester,2022,8,Summer
16.5,0.4,2022-08-19,manchester,2022,8,Summer
17.0,0.3,2022-08-20,manchester,2022,8,Summer
16.7,1.6,2022-08-21,manchester,2022,8,Summer
17.5,15.6,2022-08-22,manchester,2022,8,Summer
18.5,3.1,2022-08-23,manchester,2022,8,Summer
18.4,2.9,2022-08-24,manchester,2022,8,Summer
16.3,0.4,2022-08-25,manchester,2022,8,Summer
15.3,0.1,2022-08-26,manchester,2022,8,Summer
17.0,1.0,2022-08-27,manchester,2022,8,Summer
18.0,0.0,2022-08-28,manchester,2022,8,Summer
16.4,0.0,2022-08-29,manchester,2022,8,Summer
15.1,0.0,2022-08-30,manchester,2022,8,Summer
16.2,0.0,2022-08-31,manchester,2022,8,Summer
17.1,0.0,2022-09-01,manchester,2022,9,Autumn
17.6,0.1,2022-09-02,manchester,2022,9,Autumn
18.7,1.6,2022-09-03,manchester,2022,9,Autumn
19.2,4.0,2022-09-04,manchester,2022,9,Autumn
18.8,2.4,2022-09-05,manchester,2022,9,Autumn
16.5,4.7,2022-09-06,manchester,2022,9,Autumn
